sample,theta,beta_out,sigma,bEP,bCP,delta,muEI,muIR,muRS,rho,S_0,E_0,I_0,R_0,sig_obs,loglik,loglik.se,flag,file_id,ll_lowIQ
5,113.414794168485,0.006623091770452,0.124399525938736,-0.0157693340422548,-0.123714260650078,0.0166666666666667,13.0074526886177,98.1733002684357,0.946040036032148,0.0031112165537783,0.807744576228777,0.0062210690304133,0.00086998584952584,0.185164368891284,0.135015145688575,-2152.27457787486,1.50572283876532,1,1661,-2153.2901879296073
12,56.572715081833,0.0059264456553298,0.0911661446477372,-0.0543820539588731,-0.0724109601833734,0.0166666666666667,17.1198068942259,54.0323368622116,1.13844902981463,0.0036731824752347,0.884754811489472,0.0018101363084327,0.0092272024644547,0.10420784973764,0.129633337748069,-2152.27486823013,1.50044671785218,1,1947,-2153.286919541322
12,39.30758164812,0.0083674301300446,0.0916856665667374,0.0837400703401458,-0.141769471104559,0.0166666666666667,20.152832601201,40.0700298584665,1.54849481703281,0.0041710304939059,0.887899906669513,0.0021941517171563,0.0023554674145178,0.107550474198813,0.0561595695749344,-2152.2756379168,0.442515859019196,1,309,-2152.5741148637085
13,48.6720382681527,5.55399486476132e-05,0.102321195743281,0.0382289099181028,0.0385773088394418,0.0166666666666667,16.6000741189332,47.7602864746961,4.79218582615034,0.001909135605745,0.885234512197613,0.0048397691875307,0.0025486138285446,0.107377104786311,0.0929366163387315,-2152.28776335032,0.462101632452536,1,1270,-2152.599450901409
11,54.9208021057287,0.00014574325427951,0.0974853269756217,0.0787608699174589,-0.0950877269869759,0.0166666666666667,15.406389588153,47.2945717457355,1.1508654079585,0.0032750055204704,0.869619268933006,0.0049743933158411,0.0086851019212933,0.11672123582986,0.132931142830432,-2152.28781701879,0.621758033049353,1,2985,-2152.7071928120818
14,38.1114695562014,0.0014936528607963,0.0998672508749767,0.0872159271103188,-0.0922342215920233,0.0166666666666667,17.1444036421716,34.5647372468306,1.89156316545174,0.0031919374265776,0.859329873639985,0.0019217500668992,0.0012052788678691,0.137543097425247,0.100198877943355,-2152.29272406859,0.899277024385746,1,853,-2152.899286421538
6,258.302465235088,0.0011067515167602,0.103058119327973,-0.182002321570788,-0.0920274602020473,0.0166666666666667,13.7639524992661,335.312040083038,4.12512690203644,0.0019988043489252,0.784233084898515,0.0071418848734138,0.005844019364908,0.202781010863163,0.117931905437389,-2152.29477305781,0.802441159718782,1,2997,-2152.83601962004
12,45.7961403073168,0.0022998857416648,0.0809018952681737,0.0269084558941681,-0.036684861769758,0.0166666666666667,18.3351737821945,47.3610242665292,2.87380340861886,0.0039047259050724,0.831412376878529,0.0041655873018784,0.0051667930354629,0.159255242784129,0.15625103269947,-2152.29509415968,1.14998903036626,1,2208,-2153.070761760662
20,190.456804683621,0.0090481848810283,0.111235249429073,-0.0714971408011358,-0.0804073012314693,0.0166666666666667,13.764966324158,275.108625421462,11.7123362475516,0.0020773474954211,0.88908286187717,0.0063914910924119,0.0077547601036326,0.0967708869267856,0.0859363402582581,-2152.301486734,0.812459839203934,1,1331,-2152.8494908955427
6,26.4376332560988,0.0020588157872942,0.0953139860184739,0.173719284033929,-0.183756605421344,0.0166666666666667,22.6903107221804,24.1282431303605,1.53262286815682,0.0036326974009756,0.81627264298525,0.0025178756110433,0.0023192127980868,0.17889026860562,0.0554270621414105,-2152.30291695917,0.739883108610896,1,2753,-2152.801968115928
11,27.3731241872235,0.0065155665917418,0.102099351265665,-0.100258049004988,-0.269184616803984,0.0166666666666667,23.2528531314008,27.7947964862103,4.53997452778228,0.0039954901554085,0.860246858693668,0.005441137868103,0.0040298648994622,0.130282138538767,0.0131641597756821,-2152.3046524202,1.50044652582409,1,1947,-2153.3167036018685
7,28.8736294707757,0.0026998540926711,0.0992437723986034,0.15469247093405,-0.0289704143214881,0.0166666666666667,19.8216636867657,25.0322397705388,1.05349162376114,0.0032164068670305,0.798744429608516,0.0073290489244704,0.0012210847964988,0.192705436670515,0.109217015289889,-2152.30553983774,1.40607685131144,1,2508,-2153.2539386739495
11,23.0048025334355,0.0043290836376677,0.0916155837546034,0.0657834555051388,-0.129541044405398,0.0166666666666667,29.1004754472111,21.4309388618296,1.78492428675281,0.0032365573170221,0.882515549263255,0.0019021358243998,0.008543897663189,0.107038417249156,0.0889287328207947,-2152.30597659638,0.688243068994732,1,1605,-2152.7701965464166
13,138.392727159219,0.0128400460076007,0.101652313256371,-0.0131079033232988,-0.145307792431267,0.0166666666666667,16.2320394916231,153.402415116187,2.13811389787278,0.0025369531567707,0.875018962212657,0.0014852480386295,0.0043173921304776,0.119178397618235,0.11919556581034,-2152.30952050283,0.758282637962591,1,3281,-2152.8209821421356
20,41.2842187633657,0.0140533190637988,0.125952952894,0.177252342582715,-0.13915854427715,0.0166666666666667,14.515711579743,42.162939990225,1.82528866887019,0.0033279147656725,0.816373452075251,0.0060065777129493,0.0029957432525607,0.174624226959239,0.0393967305393457,-2152.31178488601,1.17501251690198,1,1123,-2153.1043308286607
2,30.121701307186,0.0035440745617414,0.0979188166394778,0.220960063776551,-0.0828753548005685,0.0166666666666667,21.3010244337089,24.6860487557091,1.1867022702454,0.0027569786406203,0.876517922784566,0.0049409239966233,0.0079426327414481,0.110598520477363,0.122916095934765,-2152.31234439462,1.37740601453206,1,2080,-2153.241404751422
1,47.9162637847113,0.00011385730052444,0.128233996527513,0.0708234883019996,0.124340843060591,0.0166666666666667,15.3116480360657,38.72413797501,1.29837002350816,0.0027998488710401,0.884485273196147,0.0054853472316726,0.0080463993351286,0.101982980237052,0.0991369474415684,-2152.315319836,0.454061441964557,1,511,-2152.621584278605
12,35.7409470712871,0.0064817946496085,0.125093401965198,0.216517089568539,-0.0822005149174137,0.0166666666666667,17.801827450364,35.364039484865,59.2701689290354,0.0010702533528554,0.857878760202317,0.0075407953679787,0.0078806335619065,0.126699810867798,0.0817861184589442,-2152.32621127631,0.504396871421879,1,1500,-2152.666426966084
10,413.433907740096,0.0034764240658121,0.0876047642455634,0.0095281928687371,-0.00522293415582,0.0166666666666667,15.2370224707816,1341.0029299661,1.2657663290841,0.0035764807904148,0.84588209225128,0.0010983961233015,0.0074734950434665,0.145546016581952,0.138007353733109,-2152.33146215038,0.729008145483836,1,32,-2152.823178144509
16,106.272472582601,0.0020734377001466,0.0895863218827414,0.0914452225871802,-0.104067268966683,0.0166666666666667,14.7447474023425,104.205297202548,1.93687422442482,0.0026440967860052,0.878915901561219,0.0095353562599867,0.0077399557287799,0.103808786450014,0.133729804012836,-2152.33319238382,0.472015782153922,1,2644,-2152.6515670288827
14,134.044170540275,0.00037462746720985,0.0843843680117678,0.0273385728962158,-0.0325043860684457,0.0166666666666667,18.4833846769471,140.610715647037,2.13269648550249,0.0025579502909755,0.823325201550902,0.0054206123384133,0.0018313832292535,0.169422802881431,0.0855675178298577,-2152.33343616052,0.880055348723217,1,3126,-2152.9270334932335
8,35.0522702213871,0.0058128982027803,0.122399741502591,-0.145522768643219,-0.136983597669063,0.0166666666666667,14.630515586086,31.8443028158746,1.80776631246902,0.0033883046428397,0.839520742195964,0.0091895623038036,0.0030985875682925,0.14819110793194,0.106313751534604,-2152.33485336817,1.33323088724989,1,46,-2153.2341176016203
16,32.5371878673867,0.005778078286306,0.120329206812435,-0.0981261911373903,-0.0116935125030812,0.0166666666666667,14.767619987571,31.1976279338262,5.97433788963069,0.0023158990320289,0.854253445339883,0.0061492083178313,0.0015870355053736,0.138010310836912,0.0784655670305068,-2152.33543271377,1.32099893838893,1,133,-2153.226446497714
12,147.045829935366,0.0041451181491684,0.125693193418841,-0.009020947350462,0.0499650779994388,0.0166666666666667,12.8724802614803,166.387810307796,0.847714186195043,0.0059149785822276,0.817575450951348,0.0021702649987892,0.0049906286854344,0.175263655364428,0.131141621288187,-2152.33609479929,1.27975498802552,1,1866,-2153.1992895387134
20,35.5439168081326,0.0049962965270612,0.122522640196496,-0.0201883627563579,0.0145081897557476,0.0166666666666667,18.6004892893141,26.9372737591896,1.31587386043657,0.0026094262007654,0.884988115609443,0.0046654076381068,0.0015161974550999,0.10883027929735,0.0464206637409584,-2152.33619734155,0.447125236307658,1,1421,-2152.6377833134393
10,43.0488188453666,0.00060093086127852,0.125127181245414,-0.199126290301204,0.0144867724675964,0.0166666666666667,14.4676437063046,35.7903879669621,1.29102582335469,0.0034396014076258,0.820163425206888,0.0062049729291437,0.0052892282759143,0.168342373588054,0.0735541598732085,-2152.34141630263,1.23836673699691,1,1043,-2153.1766946667344
9,79.853404278229,0.0049831304000553,0.0936796858579666,-0.0565339327926768,-0.0112969281578024,0.0166666666666667,15.7651240129874,85.9794096444211,1.83480763082835,0.0048172639294393,0.789390219019054,0.0026365953504091,0.0092437278695199,0.198729457761017,0.11690623352049,-2152.34201799832,0.446254659130138,1,822,-2152.643016765903
10,120.863732935193,0.00026520788247447,0.0881054632958421,-0.0607047021455122,-0.094201601963189,0.0166666666666667,14.0681159039945,118.055745583556,2.69169405415458,0.0021027902538561,0.812895813272044,0.005602788699612,0.0045626564293805,0.176938741598963,0.133255319253167,-2152.34295230755,1.29827918256633,1,2921,-2153.2186416161912
17,93.5562402175244,0.00055130625141048,0.124869690175295,0.131717158444712,-0.152738619052586,0.0166666666666667,13.0836230711716,81.8798226605551,1.95269160605104,0.0024565947581073,0.84184288847341,0.002828551228363,0.0086794582609897,0.146649102037237,0.132351420156633,-2152.34367319696,0.402658364697025,1,2220,-2152.6152662639483
6,45.1607187646036,0.0068899009623047,0.100841883924867,-0.0570209112701973,-0.0492250232949019,0.0166666666666667,16.9480123593648,46.8079814229167,33.9508107824991,0.001759920281196,0.887725035791186,0.0084139744762583,0.0063362723942601,0.0975247173382955,0.0703420042202618,-2152.34422197451,1.92106896594448,1,152,-2153.6399829920397
12,48.4457315106986,7.82983315372126e-05,0.0885371328663975,0.101220649071648,-0.0046341233512458,0.0166666666666667,17.1616250365344,44.3280396588099,2.52702111574429,0.0026545917216195,0.813388297492265,0.0067252461357498,0.00110536154079,0.178781094831195,0.151159769864896,-2152.34674655857,0.771199426960323,1,472,-2152.866920572055
2,75.065419720377,0.0024470830686009,0.0969301158790351,-0.0499086910432777,0.0466990112907639,0.0166666666666667,15.4972507261704,75.392534263405,1.64153973462531,0.004144286310566,0.801439826881564,0.0015482753779224,0.0042598910576955,0.192752006682818,0.0997359539842749,-2152.35679277018,0.899116115725134,1,2364,-2152.963246590237
15,83.1917246505551,4.44401197310836e-05,0.106948442135389,0.157345608694134,-0.0246083248032604,0.0166666666666667,13.5376602352546,73.2793081667746,1.08121930797283,0.0033018769530384,0.846371121102668,0.0054327681134195,0.0059413741147279,0.142254736669184,0.127052360082911,-2152.35770307198,0.662713314806924,1,925,-2152.804703202817
2,61.4696740144701,0.0051703927199838,0.125696828267728,-0.155128619061821,-0.0327880960097635,0.0166666666666667,14.294361989249,59.277694185294,1.11448278169241,0.0045520545167482,0.854132816335221,0.0013426467638943,0.0036895784880765,0.140834958412808,0.0838509426114486,-2152.35822745201,0.801722650666997,1,1894,-2152.898989379885
18,131.244180037209,0.00093755507377486,0.0877040683849562,0.133174527669722,-0.124161006252079,0.0166666666666667,15.131631694582,137.663942700405,2.15127132529584,0.0025203292499151,0.851529415934422,0.0020305069403932,0.0088601635420915,0.137579913583093,0.113767313699319,-2152.36042158294,0.446142354073089,1,532,-2152.6613446007623
12,49.0008942960602,0.0097987541922765,0.117657171977264,0.0481959003073451,-0.0741307695970976,0.0166666666666667,15.5529123765259,46.8222480025065,5.30280771529079,0.0015826581035972,0.845998327698797,0.004604260370059,0.0010808545259338,0.14831655740521,0.0311039966563847,-2152.3609776505,1.28185550129481,1,2865,-2153.225589186123
2,34.5068079099824,1.17174427634628e-05,0.125348868707709,-0.258535679708167,-0.152633746482124,0.0166666666666667,15.9407292125798,26.7595292159445,2.54703129928866,0.0021237872223428,0.855309281118385,0.0076739199689545,0.0041930462174048,0.132823752695255,0.0633734560450787,-2152.36317000832,0.782102827497858,1,2017,-2152.8906983654674
16,354.26461683666,0.0038394477723506,0.0893069202737289,-0.106039316337723,-0.0240227355760975,0.0166666666666667,15.8568341308668,1680.3391736692,4.030835524128,0.0062842643599427,0.823370198365991,0.0020460522981731,0.0026746681170307,0.171909081218805,0.10753067248116,-2152.36627646423,1.50847582128474,1,2454,-2153.3837434056863
9,249.529192587656,0.0017550925711938,0.0949711979097568,0.0958156839708055,-0.137196565451216,0.0166666666666667,15.2507952150194,319.346805187425,2.00179103928978,0.0023133627716044,0.824750172893327,0.0047051975711788,0.0026436344987768,0.167900995036717,0.0674023629393765,-2152.36980314677,0.887311628550354,1,1406,-2152.9682948402274
20,39.9281273255132,0.0018241204689816,0.111565178956878,0.272191174440278,-0.0917765891542849,0.0166666666666667,19.911744387214,34.3152495637634,0.350279816540517,0.0084256855395128,0.818348573415771,0.0013187067617824,0.0018667566595203,0.178465963162926,0.0417037722022287,-2152.37159579882,0.952318245229986,1,117,-2153.0139344552276
15,392.263846234249,0.0170942495696136,0.1178161659913,-0.154707808618377,-0.0852526748918379,0.0166666666666667,14.9611554962978,1686.43332479097,7.28888520120332,0.0014790801757967,0.840716008655168,0.0085858835277199,0.0046095271761199,0.146088580640992,0.112750384043641,-2152.37237284217,1.7056960342738,1,1155,-2153.522864817288
6,40.5386595638244,0.0013921689931166,0.107429025489333,0.236192867679229,-0.117855405798242,0.0166666666666667,17.8304398763193,31.9673668834347,0.672183411938477,0.0041489332668975,0.800063363755686,0.0035427125080856,0.0062165522942138,0.190177371442015,0.0730293297968269,-2152.37294002775,0.685330342633449,1,1156,-2152.835195343856
10,131.63995773987,0.0099248297763635,0.103967886977424,-0.127642537263075,-0.0963278053314496,0.0166666666666667,16.0581212343498,152.493477761818,6.41333984821558,0.00147984560092,0.83000259836907,0.0087736716609848,0.0071736157689069,0.154050114201038,0.0499548188244707,-2152.37459684277,1.9175508938566,1,3089,-2153.6679849206766
2,50.0366078712304,0.0018151933319545,0.10239645513474,-0.171587078570888,-0.0800841730387041,0.0166666666666667,16.1187712648396,44.2583756248128,5.06865221439476,0.0017359828939594,0.862985171775154,0.0082597503966545,0.0053962255700831,0.123358852258109,0.099841923776642,-2152.37520708231,0.749674354823826,1,1087,-2152.880862434639
11,38.4979552107316,0.0120740259312923,0.108517251137357,0.234832999920477,-0.108067687371333,0.0166666666666667,19.2734629978317,35.5152476161378,1.06602090772638,0.0036779926185265,0.888871840606099,0.0015843620783369,0.0078739431919281,0.101669854123636,0.0733863323864336,-2152.37521449064,1.32008990567375,1,1507,-2153.2656151320166
1,39.0040632439957,8.23527747452821e-05,0.111348961147323,0.11486365601745,-0.137048390364913,0.0166666666666667,15.2660251873778,31.9632149115457,1.73665823801825,0.0021413377950777,0.818497473359323,0.0076456604923861,0.0058881643349467,0.167968701813344,0.157012548170097,-2152.37773397701,0.755771981899071,1,2566,-2152.887502178801
15,30.153163074802,0.0013256087019007,0.129662336072525,0.0529419001810105,-0.0640455350226813,0.0166666666666667,19.0878116705345,22.7340846168463,0.601546928111546,0.0042621831023149,0.804017982164482,0.0047995265637376,0.0030611737729446,0.188121317498836,0.0108016666462923,-2152.38256358956,1.19267569459269,1,3294,-2153.187023345563
5,70.8124691836154,0.0019368383887628,0.110480401667297,-0.132627575841633,-0.0820004235030779,0.0166666666666667,13.5328195788941,64.7442718280516,2.97834357024949,0.0020595075172079,0.825970902617393,0.009999277523239,0.0090161997326302,0.155013620126738,0.0869687209642534,-2152.38290034645,0.674723047322789,1,2112,-2152.838001041869
3,89.1206328615325,0.00071203410939532,0.0910399864218277,-0.059736990742481,-0.0651816113016329,0.0166666666666667,14.3915679032023,84.4613784704959,1.87113292622712,0.0028023814386015,0.830542235934657,0.0077432157148921,0.0024899714490243,0.159224576901426,0.110720239697291,-2152.38317816414,1.7542009068211,1,1314,-2153.566386675791
11,49.947943179577,0.0071673449581706,0.0871923619250021,0.0521532944135743,-0.0430375111182599,0.0166666666666667,17.5554251660283,46.6718037670945,1.36136197007549,0.0032571426560542,0.871996205135497,0.0042189578155009,0.0011022810388941,0.122682556010108,0.09771186185879,-2152.3858465371,1.67655015444652,1,403,-2153.516679616274
10,45.4975722209186,0.0105886032701809,0.095829894045274,0.146753381735472,-0.151902008438451,0.0166666666666667,18.8363152714704,48.7940981415961,7.19744719005755,0.0029419605090345,0.788732535381122,0.0057024733513434,0.0073388154626985,0.198226175804836,0.051505647033137,-2152.38663967366,0.977843089658382,1,415,-2153.046194837634
15,44.7687575578043,0.0006794059528249,0.103145641382057,-0.163562834270284,0.0057755157234462,0.0166666666666667,17.6939165488419,41.2161661495301,5.32953686524082,0.0022584531493391,0.825164855248837,0.0094048887147707,0.0012129612318837,0.164217294804509,0.07204501569824,-2152.39723677521,0.796349511229174,1,936,-2152.9343745205338
9,40.0011040420679,0.0016831897454613,0.115842081917825,0.0030926409175926,-0.0858468441821373,0.0166666666666667,16.6813821178715,39.1956125276972,34.8316077906992,0.0025225053194321,0.782630007884356,0.0082368872329528,0.0028646118016379,0.206268493081053,0.0663583358691792,-2152.3980220007,0.746218625988113,1,720,-2152.9013464639293
17,28.0621532383753,5.15838007405984e-05,0.130281839054328,0.0570345805577893,-0.0842049746309731,0.0166666666666667,17.0095944417681,25.318885642818,5.36909941688684,0.0025679402884204,0.84959540380455,0.0038402983258668,0.0062756250064366,0.140288672863147,0.0553464127233888,-2152.39848393588,0.6702899247566,1,1173,-2152.8505944901285
16,38.7809586538746,0.0012588833698161,0.108581302505962,0.0697169285301462,-0.155983484131869,0.0166666666666667,14.7514501278152,34.978039103629,2.74719851296193,0.0020403183475255,0.873674002465991,0.0090317963175582,0.0063097269579749,0.110984474258476,0.130823617854619,-2152.39942455538,0.763353108856346,1,65,-2152.914306227304
6,31.7378074697771,0.0013312607108194,0.11531326281296,-0.142036597264216,-0.158701637003529,0.0166666666666667,20.382116289524,25.764197219991,0.726012383676599,0.0052617639775916,0.8499777861246,0.0016201431885844,0.0063570922720016,0.142044978414814,0.0377249054478714,-2152.40314501976,0.830441982845971,1,3321,-2152.9632781371897
13,47.2085078824368,0.00058161384034407,0.120084283735377,-0.00078004251145363,-0.205745416852626,0.0166666666666667,14.149957333069,43.4229933404252,2.35520068000709,0.0022101851023414,0.814838849180904,0.0069191510417583,0.0078308701185993,0.170411129658739,0.133994716698987,-2152.40336448815,1.00719644402732,1,2080,-2153.0827184896466
14,145.383284017116,0.00098358496969486,0.10392847047243,-0.0760857488718438,-0.197861660070973,0.0166666666666667,14.6812676986207,147.661865133399,2.57955673425193,0.002380886276312,0.798158544902739,0.001058053057935,0.004806568455415,0.195976833583911,0.0737327715413772,-2152.40413273825,0.601391968997062,1,1993,-2152.8097716213388
13,72.8925439914683,0.0055993186580282,0.115369284250209,0.147580969531333,-0.327358193745098,0.0166666666666667,15.2897382434029,63.355935142475,2.12350924192123,0.0022788727111915,0.841613177250847,0.0062618085676309,0.0031150126277298,0.149010001553792,0.14867618570279,-2152.4065891795,0.602068790039743,1,998,-2152.812684578382
7,115.017302313498,0.0132415791953056,0.108708328135263,-0.0670972295756566,-0.0966881475282147,0.0166666666666667,13.9847712591298,125.180123967817,3.37229784631097,0.0019733700278246,0.816693758438683,0.0036987596339872,0.0041801506925596,0.17542733123477,0.123057423998037,-2152.4076721061,1.07122234969283,1,259,-2153.130211580968
7,191.988865705756,0.00052920546788705,0.0878580650548612,0.0483732980839443,-0.148287622953823,0.0166666666666667,14.9505976325099,209.39432358622,1.67323262023048,0.0026219512395528,0.799452548361572,0.0074685335048495,0.0072664563202576,0.18581246181332,0.107689215344152,-2152.40872126234,0.533088445119443,1,1768,-2152.7682894185727
8,23.4706541600483,0.0044809093624809,0.10303597020402,-0.0694671140052597,0.0146563661829988,0.0166666666666667,22.7909469518162,21.8514195559398,2.2333889545304,0.0030165246277623,0.872979902355982,0.0097094771728635,0.00097881613133785,0.116331804339816,0.0328122962568681,-2152.4087256329,0.957737536644929,1,170,-2153.0547196013667
17,90.054816333747,0.0022313732815551,0.103608986261471,0.106227809300391,-0.160724376446207,0.0166666666666667,14.2674769244915,87.9153408276758,1.28930349358474,0.0042304700841814,0.864575534180274,0.0014699253949483,0.0026151583231074,0.13133938210167,0.156271184930711,-2152.41164767898,0.366979833432909,1,2268,-2152.6591755766303
11,392.58464704706,0.00041047896751852,0.11079959729475,-0.0852865421047819,-0.164507478613862,0.0166666666666667,14.0275882090917,835.015537418547,3.10183732872573,0.0021648016477377,0.849321057261983,0.0052887728023614,0.0027142354472091,0.142675934488446,0.0686627995575409,-2152.41186086085,0.75809551788191,1,797,-2152.9231962876615
4,72.8156573543782,0.0027274681542649,0.0888728833801648,0.100219696917009,-0.12437141680192,0.0166666666666667,17.0938066339006,67.4874205082248,1.01449489079295,0.0039347971373134,0.798523030000208,0.0035162761737064,0.0097118488493614,0.188248844976725,0.0910059429282087,-2152.41288379506,0.842783022667832,1,1303,-2152.98134094385
6,94.3989331647386,0.00080438403164307,0.104235891742482,-0.033740699088696,0.00037531924253365,0.0166666666666667,14.4380045055794,83.4675424516329,2.36346618308482,0.0020399436077488,0.815766013922261,0.0073710066690138,0.0014509128680342,0.175412066540691,0.121473460449586,-2152.41432041397,0.315518301188185,1,1352,-2152.6271375081215
15,35.1150402281698,0.0220905138426424,0.128874435706584,-0.087341530001801,-0.279902497654927,0.0166666666666667,16.0704992503721,33.7694148221515,2.00518890647414,0.002300473369263,0.826908513877553,0.007939487730065,0.0068844601767437,0.158267538215639,0.041721463588134,-2152.41839183242,1.07614764200669,1,3411,-2153.1442534169537
4,167.017130806845,0.00098576148933063,0.094476226107696,0.0922440147371142,-0.109245394480066,0.0166666666666667,16.071573925209,186.88526948123,2.59273324385557,0.0030342409788638,0.816568694249598,0.0045749403224717,0.0057320887051792,0.173124276722751,0.0532664059334957,-2152.41879160553,1.58647284474044,1,548,-2153.488867539307
14,88.9110012041999,0.00295815062628,0.102284258745028,-0.0408177391909537,-0.148421385479279,0.0166666666666667,14.4371065856223,92.7797918061516,1.84772120230799,0.0039572340965254,0.784094211435179,0.0071777335733267,0.0086279221703996,0.200100132821095,0.109631746436362,-2152.42044934193,0.438961733291153,1,1120,-2152.716529031035
8,35.993024525538,1.50776051395385e-05,0.110401227053388,-0.221271599429403,-0.0761958958130588,0.0166666666666667,17.7272693701028,30.5557486741946,4.29492923961254,0.0015338417317916,0.801413937477591,0.0082092041178102,0.0066249391782714,0.183751919226327,0.0853371161303157,-2152.4223281469,0.545020934782513,1,2784,-2152.789944767411
14,101.835783313528,0.0017085410592157,0.0988895546290972,-0.0604371338854057,-0.142407459602605,0.0166666666666667,15.0195343814616,93.1025227928122,2.21282070878122,0.0020406911325726,0.820655510408487,0.006064983966262,0.0103811820883645,0.162898323536886,0.0832039344619649,-2152.42443302118,0.774323722623712,1,1341,-2152.94671437209
13,56.0256148299595,0.0124859753674031,0.112754357608979,0.0121782332984731,-0.0264050082031926,0.0166666666666667,17.822428580711,56.1174913175913,1.46060337848167,0.0030617473096831,0.798643030668585,0.0080112111766032,0.007212226763384,0.186133531391428,0.0737077415329853,-2152.42577821325,0.588347453146542,1,1648,-2152.8226185703975
17,164.205717630693,0.00059015961956828,0.0814443171231845,0.0657605652428675,-0.193124291977594,0.0166666666666667,15.8117212352482,177.245206480331,2.06014157331019,0.0024451180379104,0.822762987949901,0.0073888917742958,0.0022725996242258,0.167575520651578,0.13482503211208,-2152.42681166645,1.83538711482625,1,1740,-2153.6647802754
19,30.7213242138287,0.00067477984283099,0.0931213149928195,0.0027973863627396,-0.0885682680876929,0.0166666666666667,20.6625020345996,25.9384946291796,1.69378238420478,0.0027832003976773,0.800620274931693,0.0047665172382159,0.0076991681655701,0.186914039664521,0.0760111776807589,-2152.42733638885,0.746327949478287,1,1203,-2152.930734590773
1,50.8740361419026,0.0010460608364982,0.0963555121079918,-0.0604676500358081,-0.0576761537930376,0.0166666666666667,14.4775702240057,49.5569731512623,1.84746181342735,0.003940743596267,0.830957521912727,0.0044034665073911,0.0059142646048836,0.158724746974998,0.132273188918226,-2152.43043900677,1.04252723066164,1,587,-2153.1336236238512
19,39.5378398984837,0.0026215806799972,0.105767504877383,-0.103729833294113,-0.0449747421660012,0.0166666666666667,16.3264437058551,37.870464397475,3.76391164228775,0.0026639992494864,0.874579470470242,0.0050399715168444,0.0037686293943795,0.116611928618534,0.0396477308261064,-2152.43139481666,1.21010114386978,1,763,-2153.2476080382003
13,88.6482970519436,0.00061928623951097,0.0811754707984461,0.0188632809975428,-0.0912991615673466,0.0166666666666667,16.9414559366448,89.1874086032928,2.12799005572659,0.002903895235095,0.861465271189957,0.0062235789253194,0.0088573695594915,0.123453780325232,0.116680203339167,-2152.43424586559,1.47664921717937,1,2339,-2153.4302457625777
11,69.3172109278874,0.0012068918572459,0.0866365853181022,0.0995075181670694,-0.0718166474247824,0.0166666666666667,15.8275160951641,67.7332615151876,2.80948310524227,0.0024239912973313,0.867671397246419,0.00207812993668,0.0066651104004791,0.123585362416422,0.115244510792404,-2152.43445989887,1.96778768084268,1,1281,-2153.7617326895984
2,54.8680739316979,0.00044370115040632,0.111995872119634,0.145300049812047,-0.0226608724238094,0.0166666666666667,16.8260311549952,49.5562897453939,5.47899950111288,0.0019799615506024,0.85664182144459,0.0087803465851642,0.0045821729050594,0.129995659065186,0.039794160596201,-2152.43576193097,0.559133517526525,1,3328,-2152.8128974885417
4,160.033026041607,0.0079987945235248,0.0916768754019588,0.0168961047766736,-0.0471496092428218,0.0166666666666667,15.162898001869,197.933688036257,2.05553258916884,0.0029359598313654,0.854322585858892,0.0033451051606068,0.0081718679558576,0.134160441024644,0.0910020657927916,-2152.43649591119,0.610145860412511,1,3126,-2152.8480392940382
9,211.997419983682,0.0061592606416298,0.110492489842788,0.210429965890411,-0.14394786736299,0.0166666666666667,13.6597732943289,247.829573400084,1.53388176305248,0.0024701494506655,0.804841060733525,0.0076656532892308,0.0046302817161011,0.182863004261143,0.0972014812072527,-2152.4386077915,0.638691910887756,1,1262,-2152.869405485394
9,36.4325237063464,0.0025965085442524,0.117040062507675,-0.125112126549893,-0.0886979009065579,0.0166666666666667,14.9257898450514,36.5676116222945,2.92983653491694,0.0040262051752372,0.826903303423312,0.0055850144876143,0.0046935130180535,0.16281816907102,0.134144529064267,-2152.43996566409,0.499126279693169,1,1877,-2152.776626339743
8,67.047009354836,0.00025812759377208,0.0821781546383323,0.109300106139143,-0.0412535331663161,0.0166666666666667,16.9096942169746,66.3995107903785,1.55845037532487,0.0039339772703037,0.829871962109318,0.0036088299607018,0.0020743110143634,0.164444896915617,0.157252069964097,-2152.44228014581,0.66475010166866,1,1692,-2152.8906540893854
14,76.1451365876822,0.0228194162827335,0.122727401469556,0.0666133045228094,-0.155254405234746,0.0166666666666667,16.089108608655,93.4142243640519,32.3359570022366,0.0016234319470504,0.824544693979712,0.0076203991763625,0.0085343202041892,0.159300586639736,0.0840998530531722,-2152.44459783975,1.1545220841182,1,1828,-2153.2233229854874
9,78.7688506638195,0.002532956141793,0.119834493779329,0.0725672303338254,-0.0438192713721189,0.0166666666666667,16.8669143212226,82.7787346148022,2.7127181209523,0.003150783393342,0.863846733887488,0.0035401321269908,0.0021432674573623,0.130469866528159,0.0478096443801258,-2152.44629022317,0.507898902139457,1,2906,-2152.788868032663
18,337.368832662322,0.0027537816816641,0.0936158458527214,-0.0386382724535457,-0.177110220453706,0.0166666666666667,14.9320744383864,495.256459795498,2.57620098101612,0.0018996322424513,0.841533077883926,0.0047387146601182,0.0021744803981883,0.151553727057768,0.116256261075393,-2152.44832516562,0.78277243887348,1,1115,-2152.9763051756404
